"","doc_id","sentence_id","subject","predicate","object","triple_type","file"
"20660","data_raw/portal/gsp_num_id_0054.pdf344",15,"Use","may result in","lower level measurements","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20661","data_raw/portal/gsp_num_id_0054.pdf344",17,"monitoring","will occur During","this time","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20662","data_raw/portal/gsp_num_id_0054.pdf344",17,"wells","have been for","a reasonable amount","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20663","data_raw/portal/gsp_num_id_0054.pdf344",18,"these wells","will be replaced Over","the next five years","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20664","data_raw/portal/gsp_num_id_0054.pdf344",18,"which","may consist of","inactive wells","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20665","data_raw/portal/gsp_num_id_0054.pdf344",21,"the current monitoring network","contains","wells","direct","unfiltered_dependency_edgelist_0054.RDS"
"20666","data_raw/portal/gsp_num_id_0054.pdf344",21,"that","have been monitored for","decades","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20667","data_raw/portal/gsp_num_id_0054.pdf344",22,"access agreements","will be negotiated over","the first five years","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20668","data_raw/portal/gsp_num_id_0054.pdf344",22,"access agreements","will be negotiated with","network","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20669","data_raw/portal/gsp_num_id_0054.pdf345",2,"this policy","will allow for","future adjustments","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20670","data_raw/portal/gsp_num_id_0054.pdf345",3,"minimum thresholds","may be exceeded during","the Implementation Period","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20671","data_raw/portal/gsp_num_id_0054.pdf345",4,"KRGSA Plan Managers","recognize","the need","direct","unfiltered_dependency_edgelist_0054.RDS"
"20672","data_raw/portal/gsp_num_id_0054.pdf345",5,"Numerous minimum thresholds","were selected in","the absence","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20673","data_raw/portal/gsp_num_id_0054.pdf345",5,"several","were selected at","conservative levels","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20674","data_raw/portal/gsp_num_id_0054.pdf345",6,"Actual MTs","may be than","those","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20675","data_raw/portal/gsp_num_id_0054.pdf345",7,"These","will be re‐evaluated for","each five‐year update","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20676","data_raw/portal/gsp_num_id_0054.pdf345",8,"Ongoing analysis","will be summarized in","each annual report","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20677","data_raw/portal/gsp_num_id_0054.pdf345",9,"Benefits","supports","measurable objectives","direct","unfiltered_dependency_edgelist_0054.RDS"
"20678","data_raw/portal/gsp_num_id_0054.pdf345",9,"This management action","supports","measurable objectives","direct","unfiltered_dependency_edgelist_0054.RDS"
"20679","data_raw/portal/gsp_num_id_0054.pdf345",9,"managers","are committed to","meaningful ongoing evaluation","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20680","data_raw/portal/gsp_num_id_0054.pdf345",10,"The concept","provides","assurances","direct","unfiltered_dependency_edgelist_0054.RDS"
"20681","data_raw/portal/gsp_num_id_0054.pdf345",11,"management","will be adapted over","time","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20682","data_raw/portal/gsp_num_id_0054.pdf345",12,"This management action","supports","several GSP elements","direct","unfiltered_dependency_edgelist_0054.RDS"
"20683","data_raw/portal/gsp_num_id_0054.pdf345",15,"None","are scheduled for","implementation","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20684","data_raw/portal/gsp_num_id_0054.pdf346",2,"KDWD","will explore","options","direct","unfiltered_dependency_edgelist_0054.RDS"
"20685","data_raw/portal/gsp_num_id_0054.pdf346",3,"This larger leave‐behind","provides","a buffer","direct","unfiltered_dependency_edgelist_0054.RDS"
"20686","data_raw/portal/gsp_num_id_0054.pdf346",5,"These projects","provide","operational flexibility","direct","unfiltered_dependency_edgelist_0054.RDS"
"20687","data_raw/portal/gsp_num_id_0054.pdf346",6,"more wells","would be In","some cases","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20688","data_raw/portal/gsp_num_id_0054.pdf346",7,"City wells","are equipped with","variable frequency drives","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20689","data_raw/portal/gsp_num_id_0054.pdf346",9,"water quality","can be managed In","addition","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20690","data_raw/portal/gsp_num_id_0054.pdf346",9,"water quality","can be managed with","the flexibility","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20691","data_raw/portal/gsp_num_id_0054.pdf346",10,"the City","has observed For","example","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20692","data_raw/portal/gsp_num_id_0054.pdf346",10,"wells","are operated at","lower rates","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20693","data_raw/portal/gsp_num_id_0054.pdf346",11,"TCP treatment facilities","require","active pumping","direct","unfiltered_dependency_edgelist_0054.RDS"
"20694","data_raw/portal/gsp_num_id_0054.pdf346",12,"Cal Water","can consider","the potential benefits","direct","unfiltered_dependency_edgelist_0054.RDS"
"20695","data_raw/portal/gsp_num_id_0054.pdf346",14,"Test wells","should be considered in","new areas","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20696","data_raw/portal/gsp_num_id_0054.pdf346",15,"Depth‐specific sampling","can be accomplished in","new wells","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20697","data_raw/portal/gsp_num_id_0054.pdf346",18,"results","described in","Phase actions","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20698","data_raw/portal/gsp_num_id_0054.pdf346",20,"Monitoring data","will be maintained in","a management system","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20699","data_raw/portal/gsp_num_id_0054.pdf347",2,"700 acres","are identified For","Phase Two","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20700","data_raw/portal/gsp_num_id_0054.pdf347",2,"700 acres","are identified for","construction","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20701","data_raw/portal/gsp_num_id_0054.pdf347",3,"The extra capacity","may be identified as","part","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20702","data_raw/portal/gsp_num_id_0054.pdf347",6,"additional management actions","will require","consideration","direct","unfiltered_dependency_edgelist_0054.RDS"
"20703","data_raw/portal/gsp_num_id_0054.pdf347",7,"Phase projects","provided","sufficient amounts","direct","unfiltered_dependency_edgelist_0054.RDS"
"20704","data_raw/portal/gsp_num_id_0054.pdf347",8,"additional management actions","can be developed at","many levels","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20705","data_raw/portal/gsp_num_id_0054.pdf347",10,"sustainable management","can not be achieved through","increased supplies","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20706","data_raw/portal/gsp_num_id_0054.pdf347",11,"KDWD","will explore","options","direct","unfiltered_dependency_edgelist_0054.RDS"
"20707","data_raw/portal/gsp_num_id_0054.pdf347",12,"Adjacent water districts","are developing","such programs","direct","unfiltered_dependency_edgelist_0054.RDS"
"20708","data_raw/portal/gsp_num_id_0054.pdf347",14,"Conversion Changes","may result in","a decrease","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20709","data_raw/portal/gsp_num_id_0054.pdf347",15,"Some land conversion","is anticipated in","Phase One","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20710","data_raw/portal/gsp_num_id_0054.pdf347",16,"Additional changes","could be developed in","Phase Two","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20711","data_raw/portal/gsp_num_id_0054.pdf347",19,"Such actions","are documented in","the UWMPs","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20712","data_raw/portal/gsp_num_id_0054.pdf347",20,"A decrease","is provided in","UWMPs","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20713","data_raw/portal/gsp_num_id_0054.pdf348",1,"reduction projects","could have","a detrimental impact","direct","unfiltered_dependency_edgelist_0054.RDS"
"20714","data_raw/portal/gsp_num_id_0054.pdf348",2,"large‐scale reductions","are not proposed in","Phase One","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20715","data_raw/portal/gsp_num_id_0054.pdf348",3,"such actions","are delayed At","a minimum","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20716","data_raw/portal/gsp_num_id_0054.pdf348",3,"water supply","projects","the opportunity","direct","unfiltered_dependency_edgelist_0054.RDS"
"20717","data_raw/portal/gsp_num_id_0054.pdf349",1,"The GSP implementation period","begins in","2020","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20718","data_raw/portal/gsp_num_id_0054.pdf349",2,"One projects","are scheduled During","this period","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20719","data_raw/portal/gsp_num_id_0054.pdf349",3,"Phase projects","will be evaluated during","the first two Five‐year periodic GSP updates","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20720","data_raw/portal/gsp_num_id_0054.pdf349",5,"the project","is implemented in","which","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20721","data_raw/portal/gsp_num_id_0054.pdf349",9,"Work","will proceed during","the first half","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20722","data_raw/portal/gsp_num_id_0054.pdf349",9,"implementation","is scheduled for","the second half","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20723","data_raw/portal/gsp_num_id_0054.pdf349",10,"the KRGSA","was during","the historical Study Period","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20724","data_raw/portal/gsp_num_id_0054.pdf349",12,"Ongoing costs","will include","Reporting Five‐Year Reporting","direct","unfiltered_dependency_edgelist_0054.RDS"
"20725","data_raw/portal/gsp_num_id_0054.pdf349",12,"Ongoing costs","will include","Data management","direct","unfiltered_dependency_edgelist_0054.RDS"
"20726","data_raw/portal/gsp_num_id_0054.pdf349",12,"Ongoing costs","will include","Monitoring","direct","unfiltered_dependency_edgelist_0054.RDS"
"20727","data_raw/portal/gsp_num_id_0054.pdf349",12,"Ongoing costs","will include","management activities","direct","unfiltered_dependency_edgelist_0054.RDS"
"20728","data_raw/portal/gsp_num_id_0054.pdf350",1,"8.2 ANNUAL REPORTING","is working on","a coordinated effort","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20729","data_raw/portal/gsp_num_id_0054.pdf350",1,"The Subbasin","is working on","a coordinated effort","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20730","data_raw/portal/gsp_num_id_0054.pdf350",2,"GSA managers","intend For","this effort","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20731","data_raw/portal/gsp_num_id_0054.pdf350",3,"Report","will include","Subbasin‐wide","direct","unfiltered_dependency_edgelist_0054.RDS"
"20732","data_raw/portal/gsp_num_id_0054.pdf350",3,"Report","will include","compiled information","direct","unfiltered_dependency_edgelist_0054.RDS"
"20733","data_raw/portal/gsp_num_id_0054.pdf350",4,"Subbasin managers","are considering","options","direct","unfiltered_dependency_edgelist_0054.RDS"
"20734","data_raw/portal/gsp_num_id_0054.pdf350",5,"annual reports","will improve For","the KRGSA GSP","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20735","data_raw/portal/gsp_num_id_0054.pdf350",5,"annual reports","will improve over","time","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20736","data_raw/portal/gsp_num_id_0054.pdf350",6,"Groundwater extractions","will be estimated for","private unmetered wells","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20737","data_raw/portal/gsp_num_id_0054.pdf350",10,"implementation","will begin in","the first five years","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20738","data_raw/portal/gsp_num_id_0054.pdf350",11,"implementation","will continue into","future five‐year periods","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20739","data_raw/portal/gsp_num_id_0054.pdf351",5,"Water Levels","Fall Below","Minimum Thresholds","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20740","data_raw/portal/gsp_num_id_0054.pdf351",6,"7.2.2","Optimize","Conjunctive Use","direct","unfiltered_dependency_edgelist_0054.RDS"
"20741","data_raw/portal/gsp_num_id_0054.pdf351",6,"7.2.2","Optimize in","the KRGSA","prepositional","unfiltered_dependency_edgelist_0054.RDS"
"20742","data_raw/portal/gsp_num_id_0056.pdf164",7,"Subsidence","was estimated in","feet","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20743","data_raw/portal/gsp_num_id_0056.pdf164",9,"This information","is visualized in","Figure 2","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20744","data_raw/portal/gsp_num_id_0056.pdf164",10,"surface subsidence","observed in","the western portion","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20745","data_raw/portal/gsp_num_id_0056.pdf164",11,"1959 satellite data","indicates","a range","direct","unfiltered_dependency_edgelist_0056.RDS"
"20746","data_raw/portal/gsp_num_id_0056.pdf164",11,"1959 satellite data","indicates For","the period","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20747","data_raw/portal/gsp_num_id_0056.pdf164",17,"Surface water features","are addressed in","Section 2.2.4","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20748","data_raw/portal/gsp_num_id_0056.pdf164",23,"Groundwater Dependent Ecosystems","are discussed in","Chapter 2.2.8","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20749","data_raw/portal/gsp_num_id_0056.pdf164",23,"which","provides","justification","direct","unfiltered_dependency_edgelist_0056.RDS"
"20750","data_raw/portal/gsp_num_id_0056.pdf164",23,"the average depth relative","is below","plants roots systems","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20751","data_raw/portal/gsp_num_id_0056.pdf165",5,"Each Plan","shall include","a water budget","direct","unfiltered_dependency_edgelist_0056.RDS"
"20752","data_raw/portal/gsp_num_id_0056.pdf165",5,"that","provides","an accounting","direct","unfiltered_dependency_edgelist_0056.RDS"
"20753","data_raw/portal/gsp_num_id_0056.pdf165",6,"budget information","shall be reported in","tabular graphical form","prepositional","unfiltered_dependency_edgelist_0056.RDS"
"20754","data_raw/portal/gsp_num_id_0056.pdf165",8,"This Plan","provides","a reference","direct","unfiltered_dependency_edgelist_0056.RDS"
"20755","data_raw/portal/gsp_num_id_0056.pdf165",8,"This Plan","provides","a brief summary wide","direct","unfiltered_dependency_edgelist_0056.RDS"
"20756","data_raw/portal/gsp_num_id_0056.pdf165",15,"Current Water Budget 2.3.3 354.18 354.18 2.3.5 2.4.5","was prepared for","the Agency","prepositional","unfiltered_dependency_edgelist_0056.RDS"
